marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,12563537,R3LD6R4PVZDS3A,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Makes reading easier for people who never want to read.,"Before I had received the Fire HD 7, I would've never actually wanted to do my reading summer assignment.  But because professional narration comes with almost every book, I finished a 263 page book in 4 days!",11-08-2015,1
US,38469715,R3W08HOYV5Q75C,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Its fast enough and problem free.,11-08-2015,1
US,10917926,R2GY8FH4HUWMXO,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love my Kindle Fire,I have had at least 5 Kindle products.  I started out with the reader when they first came out.  A year later my husband bought me a Kindle Fire for Christmas.  It died in the hot tub (husband didn't see that it was sitting on the open cover) so I got it replaced with the warranty.  After that one my best friend got one and put it on my account so we can share our books (we like the same kind of books).  Recently I bought another one (this one) and gave my older one to my 10 year old grandson for his birthday.  He loves it as much as I love mine.  I log onto the local library and borrow books. I use it to go online and locate whatever I need. I use it to watch shows while I walk on my treadmill.  It uses Wifi only but you can find Wifi almost anywhere nowadays so it is rarely a problem.  I take my Kindle with me everywhere I go and don't know what I would do without it.,11-08-2015,1
US,26403496,R17AE148QENEAL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Hard to see screen out in day light, have ...","Hard to see screen out in day light, have to tilt, there is still a glare, tuff to read by the pool.",11-08-2015,1
US,32859390,R29I101OU1GAO0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Great gift for a great price,Bought this on your Black Friday sale during July. The price was amazing and it was a gift for my 70 year old mom. So far it has been simple enough for her to operate and she is enjoying the ability to play a few games as well as read her books. The best part is that it is small and light enough for her to hold.,11-08-2015,1
US,28763600,R2L8PLVY7ECAE1,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,You can teach an old dog new tricks and they can be happy with the results!,I have been an iPad user for a long time.  The 7&#34; kindle fire is changing that.  The Fire does everything I do on the iPad. It is lighter and easier to carry.  So far totally pleased and would highly recommend especially at the price.,11-08-2015,1
US,20893250,R3O5V16QUHESO4,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,great user friendly device - Multi functional,Our household owns 3 kindle's. We use them all the time. My kids love the amazon prime videos and they can share apps. We now that the Fire Stick for our TV and we can watch the videos and stream from the Kindle Fire to the TV the applications or videos.  I also have an I-Pad. but the fire gets more use. The screen has a nice display and is user friendly. My daughter knew how to work the kindle at 2 years old,11-08-2015,1
US,50075403,RNFK7J2TLD5HZ,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,but much of it is pretty intuitive. I love it,"This replaces my original Kindle Fire.  The new one is much sharper, faster and has many more features than the old one. I am still trying to figure out some things, but much of it is pretty intuitive.  I love it.",11-08-2015,1
US,47604426,R10G1PY9FL8V8I,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Very quick and beautiful display for a small device.,11-08-2015,1
US,20668395,R1OED1PG2UY1ET,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,My New Fire HD 7,"This kindle is replacing my original Kindle Fire.  I like this version, but there are few changes I don't like.  One thing is on the original Fire when it was charging you could tell when it was fully charged by seeing the light go green.  On the new version, there is no light so you need to continue to check.  Also, when the Kindle is on sleep mode advertisements rolling across the screen.  I'm not a fan!<br />When watching a video ---WOW! what a difference from the original.  It makes all of the other imperfections meaningless.  The sound, color and graphics are great.<br />Other than the few negatives, I do like the new edition but wished I would have gotten a larger screen.  My next purchase will be a larger screen.  But when I call Amazon support when the original had problems, the tech was so helpful and positive.  This is one reason I will continue to buy Amazon products. 5 stars for support.",11-08-2015,1
US,21822262,R2TYFTLJZROA59,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great and perfect size for my two year old,11-08-2015,1
US,47189619,RAEPAGN6QEW7T,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great for the price!,Easy and fun to use!!!,11-08-2015,1
US,47330590,R2WILSMRD2642X,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great value. Quality tech.,11-08-2015,1
US,44496037,R1V2PKS1Q5KJ9X,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love the fire hd 7. More than I expected.,11-08-2015,1
US,37232591,R36MD8LWY0W6EF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Nice product. Easy to use,11-08-2015,1
US,809762,R25UZYBKMU5BS7,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Nice but wrong one,11-08-2015,1
US,44008108,R2I96QSIKP7QCN,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,I did not think It would be as good as it is sound wise,"I did not think It would be as good as it is sound wise, I am having so much fun with this product.",11-08-2015,1
US,17316033,RZL51TOJEXWJ8,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Really get your money's worth.,I love the kindle fire.  This is my second one.  I bought it to replace an old nook but it does so much more.  The most reliable tablet for the price.  The only thing I dislike is the Silk browser.,11-08-2015,1
US,16027112,R1V5KHRP2JJ710,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,I like the new one just getting use to,11-08-2015,1
US,17992250,R10C5JDOKD6XH4,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Kindle fire,"It came when was expected and its a great upgrade from the kindle. I like it very much. It took a little time to get it started, but the directions were clear and easy.",11-08-2015,1
US,37398047,RQ0OX0CR3U47R,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,It took 3 weeks to receive it but worth the wait.,11-08-2015,1
US,1036474,R2P4KHHFEIO6YU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,It exceeds my expectation!!,11-08-2015,1
US,28289002,R3877BLCP8GPII,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,pink is in,Kids love the pink,11-08-2015,1
US,43322850,R1AMJ76BYMCOX8,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,love it!!!!!,11-08-2015,1
US,23802938,R3GWLC61JZBBHD,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,great device at a small price!!,"Considering I bought this for 99 dollars, I have to rate it a 5. Perfect size, and the sound quality was great. I can leave it on Pandora and do what I need to do around the house. I have now pretty much quit using my phone to text at home, because the feel of typing on this is much better(Perfect size). If I had to say one negative thing about this tablet, it would be that I would have liked it to have an HDMI port, which I thought it had upon purchasing it. Not a big deal though. I  recommend this product 100%. If I had to buy another one even for full price I would.",11-08-2015,1
US,46390409,R1A58ID9UA0L0M,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,"I love it, I take every where",11-08-2015,1
US,42195289,RV2XHF26YMDA4,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Great reader and streamed movies Little slow because of our ...,Great reader and streamed movies<br /> Little slow because of our WiFi bandwidth caused a lot of buffering but overall great traveling companion,11-08-2015,1
US,52487307,R1A07AEGXII8E5,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,I like my original Kindle much better,Battery life is less than stated.  A bit disappointing.  I like my original Kindle much better.,11-08-2015,0
US,30713140,R2W4H5GA2QMT5R,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Great mini tablet for a very affordable price!,Forthcoming....,11-08-2015,1
US,39734329,R1HZJ1NRISOMQA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Overall Decent Tablet,"This tablet is great for book nerds like myself. The image is clear and the tablet is fast. Great camera and features. I am a little disappointed by the app store. It doesn't carry a lot of common apps such as Instagram. I wish it had the Google Play Store and matched up with my Google account more. If certain apps and social media are not all that important to you, then this is definitely a great tablet.",11-08-2015,0
US,30018578,R1WJMO22R7KTUD,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,N,No 5Ghz WIFI support Touch Screen not as responsive as other devices I own or have owned Pros Good if you just wanted to use it,Cons<br />Battery seemed to drain quickly.<br />It took a while to load a website or open an app.<br />No 5Ghz WIFI support<br />Touch Screen not as responsive as other devices I own or have owned<br /><br />Pros<br />Good if you just wanted to use it as an E-Reader.<br />Nice screen<br />Sturdy Construction,11-08-2015,0
US,11227424,R1062P0CNGQLID,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,easy to handle lightweight loaded with options best yet,easy to handle lightweight loaded with options best yet,11-08-2015,1
US,46066477,R2GTV6UZE7Y1RR,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love it,Love this. Great  device.  Great clarity. Movies / books are awesome,11-08-2015,1
US,592276,RX6CXFXZW6EVB,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Kindle to Fire,Love the step up!,11-08-2015,1
US,51734048,RZS9GYO7DK0IK,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,A happy Fire HD owner's opinion,"The Kindle Fire HD is an excellent product.  I am thrilled with the abilities of the Fire HD to run books, games and internet access, just to name a few of its features.  As an e-reader its size is just right for comfort while using and makes a great travel accessory, whether its on vacation or just to the doctor's office. I would happily recommend this to a friend.",11-08-2015,1
US,17163486,R20XNLGP17FHXJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Everything went ass planned.,11-08-2015,1
US,8543631,R3E0LNHWZN0YX1,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Love the size and happy with the cover,I may be doing or not doing something with my new Kindle: I thought that my Words w/Friends and other games would transfer over but it doesn't appear that's the case. When entering my password on the e mail it returns with not correct password. Any help you can give would be greatly appreciated. Love the size and happy with the cover.,11-08-2015,1
US,28391657,R1L191P17MLRAJ,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,New navigation.,Not much different from my Fire.  I need to learn to navigate differently.<br />I like the clearer and sharper picture.  I was hoping that it would be lighter than my other two.  Other than that I love it.,11-08-2015,1
US,46653828,R2GGPD3S7KZ0DY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Love it. This is my third Kindle . They just keep getting better.,10-08-2015,1
US,26466743,R3BP7ITP92EDGZ,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,So happy to have a new kindle that works .,10-08-2015,1
US,51507235,R2KAJGJLIJ2F8T,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,Keeps my kids entertained and is easy to operate.,10-08-2015,1
US,42210448,R2XVI93E7HHHGN,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,This is my first mobile device and I really enjoy using it,"This is my first mobile device and I really enjoy using it. It is fairly easy to operate, but I am still learning",10-08-2015,1
US,41432977,R2FPF0XDSYH55C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it!,10-08-2015,1
US,23678996,R258HXY9MB6SV7,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Loving my Fire HD,I love it,10-08-2015,1
US,1780512,R2LCOFT0WO52HP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,so far its great !!!,10-08-2015,1
US,49541059,R3CNLSF01FSDWI,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,VERY HAPPY WITH IT!!,10-08-2015,1
US,25308737,RTP9XZQAF9PI1,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"Really handing. Still getting use to the size, ...","Really handing.  Still getting use to the size, larger than my phone yet smaller than my laptop and pc.",10-08-2015,1
US,126968,RHG7LT17AIJXH,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it so far.,10-08-2015,1
US,25515043,RU8WQ949O9DWR,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Very happy with the kindle fire.  Very easy to set up.  Great purchase.,10-08-2015,1
US,17958022,RI3I44ZC5Z0FJ,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,Y,Five Stars,"This is my third Kindle and I love it. Great color, easy to use, easy to handle.",10-08-2015,1
US,15151498,R238447M93LLDX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love my Kindle Fire HD 7,Love my new Kindle Fire. My daughter has one and travels with it rather than carrying her laptop. That is what I plan to do. Very happy with it.,10-08-2015,1
US,46721454,R84WCT1TXIB3Q,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,first timer for one of these and relatively easy to figure out.  good price.,10-08-2015,1
US,32128398,R2LE6TRP96L9TI,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,great product.,10-08-2015,1
US,33684636,RCQDGOBDXUAVC,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Almost Perfect,I'm really enjoying the sleek design of the Kindle HD 7.  My only wish is that I could use Google Hangouts on it.,10-08-2015,1
US,47456885,R17N0CY5WNRMZ2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Perfect!,"I've always wanted a new tablet and this fit the bill perfectly, not too large. It has a nice resolution, wonderful sound. It does most of my apps that my phone does a lot better.",10-08-2015,1
US,40269904,R3D4UGBEDBXR11,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I am very pleased with the Kindle,I am very pleased with the Kindle.  It is exactly what I need to carry with me wherever I go.  Thanks for the great deal.,10-08-2015,1
US,42834595,R1EYSWLAHLMKPY,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,The battery life on this sucker is the WORST. I'm lucky if I get two hours of ...,"The battery life on this sucker is the WORST.  I'm lucky if I get two hours of run time out of it.  It's faster than my old tablet, but the battery life is seriously restrictive.  Shoulda bought an iPad",10-08-2015,0
US,130246,R1O67FBOR53B41,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,I have not used it to the fullest. It has met my expectations.,10-08-2015,1
US,10630548,R3M2PHHEE9WXEF,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,"No problems on my profile(main account), but when I ...","No problems on my profile(main account), but when I setup my daughter's profile it appears to have trouble switching between mine and hers. The screen was also not displaying correctly. I ended up deleting her profile and re-creating it. It so far seems to be doing okay, but I don't want to jinx myself.",10-08-2015,1
US,12003296,R4ZOPQNUKZPSY,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Product vs Setup,"As far as the actual product itself I love it and it is perfect. As far as being unable to keep all devices on one account (to share the prime membership) but with their own separate cloud storage stinks. I have 3 kindle fire hd's and the fire phone, with all 4 devices on one account the apps show on all devices as well as photos. So be aware of that fact before buying more than one.",10-08-2015,0
US,6867342,R3G4W93DHKOD5U,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Like it very much.,10-08-2015,1
US,22182910,R191CU1ZI58OXL,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,... kindle reader and it has all the features I like in a reader,Basically using it as a kindle reader and it has all the features I like in a reader. Able to read in bed without the lights on and use a black backround which is easier on the eyes.,10-08-2015,1
US,38983387,RHTKPV28FUXRK,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Loved it,10-08-2015,1
US,35656962,R3654ZLG008C57,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,but love it so far,"Just learning how to use it, but love it so far. It's the first time I've ever had a touch screen anything so it's been fun and challenging.",10-08-2015,1
US,14273488,R2RSD7XQOVP12F,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Terrific!,10-08-2015,1
US,95141,R21JX0MLK22TXX,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Not nearly as easy to use as a reader as the Nook,"Not nearly as easy to use as a reader as the Nook.  There aren't as many options to set the page color and brightness either.  Does give more book options to purchase and they are cheaper.  Like it, but would been happier with another Nook.",10-08-2015,0
US,42394181,R22KX3099OR0XN,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,Not a good Birthday present,"I was quite happy with my Fire HD7, but since I  didn't use it for a few days it is now asking for a PIN to unlock and use it. I have no recollection of having a PIN in the first place. I have tried multiple times to get assistance from www.amazon. com/devicesupport and I get a message that the page is unavailable.",10-08-2015,0
US,1580333,R370MEHHH1DBDT,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,Y,Good functionality but several very annoying features!,"This is a good, highly readable tablet with a lot of great options for readers (which is what I bought the device for). However, there are way too many ads, including some with explicit content, and the battery life is terrible+ the charger is inefficient.",10-08-2015,0
US,128003,R3LNG66WX5TUSN,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great product.,Arrived very quickly. Ok packaging. Great product.,10-08-2015,1
US,21658868,R1HNBWXUSRZHJW,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Recommended,"Daughter loves it, she's happy I'm happy...",10-08-2015,1
US,40410197,R2QLRL62KBBY9O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,"Nice product, much faster than our first Kindle, at a great price.",10-08-2015,1
US,16237151,R2GBQROM0UEGKR,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Very happy with my purchase.  Resolution of screen makes everything crystal clear and vibrant!,10-08-2015,1
US,51130331,R2WLSFY1WSW16G,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,and I don't have the problems accessing internet sites like I did with the old one such as Google ...,"This is my second Kindle Fire.  I had a first generation for 3.5 years (still have it after having defective charging port replaced).  This one certainly is a few steps up.  It is faster, and I don't have the problems accessing internet sites like I did with the old one such as Google Drive.  What can I say, I am a fan of Kindle Fires, and this one is very nice.",10-08-2015,1
US,15245998,R11ELCOZFV7J0K,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Makes an excellent gift!,"We purchased this Kindle Fire HD 7 as a prize for a recruiting contest in our church youth group. The young lady that won was ecstatic. You'd have thought we gave her a million dollars! Beforehand, we loaded it full of preteen-friendly apps and books. Downloading was simple and quick. The Kindle has great speed, a super clear screen, and comes packaged nice and secure. I'm looking forward to eventually getting one of these for myself, too!",10-08-2015,1
US,11616834,R1BW03WHD4B7HU,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love it. Got it for reading,"This product did so much more than I realized. Wow. Love it. Got it for reading, but now I do everything on it. :-)",10-08-2015,1
US,28224611,R1GZ32P751T40D,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,kindle fire 7,This kindle actually performs better than any of my kindles and I have six. I just wish it was bigger like my HD  and HDX,10-08-2015,1
US,15253913,R3146WA4JSOYZ0,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love kindle fire,Love kindle fire..but can't find a case I am sure will fit..with on..off and volume button visible in the right places.....updated Kindle Fireh has even more good features...,10-08-2015,1
US,46713054,R1JBAVILY508LK,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,love,10-08-2015,1
US,42299592,R20JO6KHOISS6O,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,It is a great value for use of amazon services,It is a great value for use of amazon services. The use for email and other apps not bad but not as great.,10-08-2015,1
US,51142567,RHKFCQWBTXGSF,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,A great kindle for reading and viewing videos,10-08-2015,1
US,45488498,RPA0G6LFCXIKF,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,"Not bad for the price, but Android is better","Cons:<br />Amazon App store leaves a lot to be desired compared to the other big three (Windows, Android, Apple).<br />I keep finding myself hitting the home button while typing which is pretty annoying.<br />Inability to change the background with a photo of my choosing.<br />Pros:<br />If you have Amazon Prime, this tablet works pretty good with Instant Video and all of the services you get with Amazon Prime.<br />The keyboard is fluid, doesn't seem to lag at all.<br />Battery life is very good.",10-08-2015,0
US,38968433,RX4QTGAYLIWT1,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Time will tell,"I am still not sure about this Kindle.  I'm a big Kindle user...this will be my 4th one, but I  had some problems with it initially and haven't had much time to see if I can iron them out.  I don't like the advertisements, but can overlook them.",10-08-2015,0
US,16442600,R1922CBH3CN9SY,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,but so far i love,"still learning what it can do, but so far i love it",10-08-2015,1
US,13326513,R2LWMOU2CRJ4S9,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Looks and works well,10-08-2015,1
US,691812,RHH11OG9MSSJT,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,great,10-08-2015,1
US,33186437,RZZIVO8SBK1LQ,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,"It's much like the original 7"" only I have an Issue with ...",It's much like the original 7&#34; only I have an Issue with Battery life. My original battery would last easily 4 to 5 days doing light email and research. I suppose because of the enhanced screen and speed it suffers longevity. i still find Kindle the best Tablet so far the 7&#34; I mean. I also have the 8.9 K&#34; Kindle and A 7&#34; Nexus. Kindle 7&#34; HD Fire top of the list. Would buy again and do recommend.,10-08-2015,1
US,28508044,R3907JAJ6UJINY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,worked fine,10-08-2015,1
US,35324514,R3V9ZN64FCCGOE,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,wanted one for awhile and glad i found it at  special price,10-08-2015,1
US,40593554,R20C42EO2POJQD,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Couldn't be better,10-08-2015,1
US,22348937,R1X28CJOIF5SAC,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,N,"Good, but not great!","I like this kindle, but it periodically freezes up and I have to reboot it to get it to work again. I read other similar posts and wonder why amazon hasn't fixed this bug yet? It seems to me they should have figured it out by now.",10-08-2015,0
US,2701598,R31VQTUET5BF9Z,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,great kindle 7,It has exceeded my expectationsthis is better than the kindle HD I purchased 2 year s ago,10-08-2015,1
US,37285246,RQ7WC8Q2A5L68,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it. Great for reading!,10-08-2015,1
